GENUS,FAMILY,STATUS,URL
Tripogandra,Commelinaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Commelinaceae/Tripogandra/
Tripogon,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Tripogon/
Tripolium,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tripolium/
Tripora,Lamiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lamiaceae/Tripora/
Tripsacum,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Tripsacum/
Tripteris,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tripteris/
Tripterocalyx,Nyctaginaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Nyctaginaceae/Tripterocalyx/
Tripterocladium,Lembophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lembophyllaceae/Tripterocladium/
Tripterodendron,Sapindaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Sapindaceae/Tripterodendron/
Tripterospermum,Gentianaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gentianaceae/Tripterospermum/
Tripterygium,Celastraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Celastraceae/Tripterygium/
Triptilion,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Triptilion/
Triptilium,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Triptilium/
Triptilodiscus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Triptilodiscus/
Triquetrella,Pottiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pottiaceae/Triquetrella/
Triraphis,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Triraphis/
Triscenia,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Triscenia/
Trischidium,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Trischidium/
Trisepalum,Gesneriaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gesneriaceae/Trisepalum/
Trisetaria,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Trisetaria/
Trisetella,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Trisetella/
Trisetokoeleria,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Trisetokoeleria/
Trisetum,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Trisetum/
Trismegistia,Sematophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Sematophyllaceae/Trismegistia/
Tristachya,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Tristachya/
Tristagma,Amaryllidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Amaryllidaceae/Tristagma/
Tristania,Myrtaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Myrtaceae/Tristania/
Tristaniopsis,Myrtaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Myrtaceae/Tristaniopsis/
Tristellateia,Malpighiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malpighiaceae/Tristellateia/
Tristemma,Melastomataceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Tristemma/
Tristemonanthus,Celastraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Celastraceae/Tristemonanthus/
Tristerix,Loranthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Loranthaceae/Tristerix/
Tristicha,Podostemaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Podostemaceae/Tristicha/
Tristichella,Sematophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Sematophyllaceae/Tristichella/
Tristichium,Ditrichaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Ditrichaceae/Tristichium/
Triteleia,Asparagaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Triteleia/
Triteleiopsis,Asparagaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Triteleiopsis/
Trithrinax,Arecaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Arecaceae/Trithrinax/
Trithuria,Hydatellaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Hydatellaceae/Trithuria/
Triticale,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Triticale/
Triticosecale,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Triticosecale/
Triticum,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Triticum/
Trititrigia,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Trititrigia/
Tritomaria,Jungermanniaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Jungermanniaceae/Tritomaria/
Tritonia,Iridaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Iridaceae/Tritonia/
Tritoniopsis,Iridaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Iridaceae/Tritoniopsis/
Triumfetta,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Triumfetta/
Triunia,Proteaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Triunia/
Triuridopsis,Triuridaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Triuridaceae/Triuridopsis/
Triuris,Triuridaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Triuridaceae/Triuris/
Trivalvaria,Annonaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Annonaceae/Trivalvaria/
Trixis,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Trixis/
Trizeuxis,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Trizeuxis/
Trochetia,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Trochetia/
Trochetiopsis,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Trochetiopsis/
Trochiscanthes,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Trochiscanthes/
Trochobryum,Seligeriaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Seligeriaceae/Trochobryum/
Trochocarpa,Ericaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ericaceae/Trochocarpa/
Trochodendron,Trochodendraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Trochodendraceae/Trochodendron/
Trocholejeunea,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Trocholejeunea/
Trochomeria,Cucurbitaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cucurbitaceae/Trochomeria/
Trochomeriopsis,Cucurbitaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cucurbitaceae/Trochomeriopsis/
Troglophyton,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Troglophyton/
Trogostolon,Davalliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/P/Davalliaceae/Trogostolon/
Trolliella,Sematophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Sematophyllaceae/Trolliella/
Trollius,Ranunculaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ranunculaceae/Trollius/
Tromotriche,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Tromotriche/
Tropaeolum,Tropaeolaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Tropaeolaceae/Tropaeolum/
Trophaeum,Tropaeolaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Tropaeolaceae/Trophaeum/
Trophis,Moraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Moraceae/Trophis/
Tropidia,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Tropidia/
Tropidocarpum,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Tropidocarpum/
Tropidococcus,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Tropidococcus/
Troximon,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Troximon/
Trungboa,Plantaginaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Plantaginaceae/Trungboa/
Trymalium,Rhamnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rhamnaceae/Trymalium/
Trymatococcus,Moraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Moraceae/Trymatococcus/
Tryssophyton,Melastomataceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Melastomataceae/Tryssophyton/
Tsebona,Sapotaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Sapotaceae/Tsebona/
Tsingya,Sapindaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Sapindaceae/Tsingya/
Tsoala,Solanaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Solanaceae/Tsoala/
Tsuga,Pinaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/G/Pinaceae/Tsuga/
Tuberaria,Cistaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cistaceae/Tuberaria/
Tuberculocarpus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tuberculocarpus/
Tuberolabium,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Tuberolabium/
Tuberostylis,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tuberostylis/
Tubocapsicum,Solanaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Solanaceae/Tubocapsicum/
Tuchiroa,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Tuchiroa/
Tuctoria,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Tuctoria/
Tuerckheimia,Pottiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pottiaceae/Tuerckheimia/
Tugarinovia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tugarinovia/
Tulasneantha,Podostemaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Podostemaceae/Tulasneantha/
Tulbaghia,Amaryllidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Amaryllidaceae/Tulbaghia/
Tulipa,Liliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Liliaceae/Tulipa/
Tumamoca,Cucurbitaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cucurbitaceae/Tumamoca/
Tunatea,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Tunatea/
Tunilla,Cactaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Tunilla/
Tupeia,Loranthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Loranthaceae/Tupeia/
Tupistra,Asparagaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Tupistra/
Turaniphytum,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Turaniphytum/
Turbina,Convolvulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Convolvulaceae/Turbina/
Turbinicarpus,Cactaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Turbinicarpus/
Turczaninowia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Turczaninowia/
Turgenia,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Turgenia/
Turnera,Passifloraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Passifloraceae/Turnera/
Turpinia,Staphyleaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Staphyleaceae/Turpinia/
Turraea,Meliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Meliaceae/Turraea/
Turraeanthus,Meliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Meliaceae/Turraeanthus/
Turricula,Boraginaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Boraginaceae/Turricula/
Turrillia,Proteaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Proteaceae/Turrillia/
Turrita,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Turrita/
Turritis,Brassicaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Brassicaceae/Turritis/
Tussilago,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tussilago/
Tutigaea,Hypnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Hypnaceae/Tutigaea/
Tuxtla,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tuxtla/
Tuyamaella,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Tuyamaella/
Tuzibeanthus,Lejeuneaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Lejeuneaceae/Tuzibeanthus/
Tweedia,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Tweedia/
Tylecodon,Crassulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Crassulaceae/Tylecodon/
Tyleria,Ochnaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ochnaceae/Tyleria/
Tyleropappus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tyleropappus/
Tylimanthus,Acrobolbaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Acrobolbaceae/Tylimanthus/
Tylophora,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Tylophora/
Tylophoropsis,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Tylophoropsis/
Tylopsacas,Gesneriaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gesneriaceae/Tylopsacas/
Tylosema,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Tylosema/
Tylostigma,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Tylostigma/
Tynanthus,Bignoniaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Bignoniaceae/Tynanthus/
Typha,Typhaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Typhaceae/Typha/
Typhalea,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Typhalea/
Typhonium,Araceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Typhonium/
Typhonodorum,Araceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Typhonodorum/
Tyrbastes,Restionaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Restionaceae/Tyrbastes/
Tyrimnus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tyrimnus/
Tysonia,Boraginaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Boraginaceae/Tysonia/
Tytthostemma,Caryophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Tytthostemma/
Tzeltalia,Solanaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Solanaceae/Tzeltalia/
Tzvelevopyrethrum,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Tzvelevopyrethrum/
Uapaca,Phyllanthaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Phyllanthaceae/Uapaca/
Uebelinia,Caryophyllaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Caryophyllaceae/Uebelinia/
Uebelmannia,Cactaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cactaceae/Uebelmannia/
Uechtritzia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Uechtritzia/
Ugamia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Ugamia/
Ugni,Myrtaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Myrtaceae/Ugni/
Uittienia,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Uittienia/
Uladendron,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Uladendron/
Ulea,Rhachitheciaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Rhachitheciaceae/Ulea/
Uleanthus,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Uleanthus/
Ulearum,Araceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Araceae/Ulearum/
Uleastrum,Orthotrichaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Orthotrichaceae/Uleastrum/
Uleiorchis,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Uleiorchis/
Uleobryum,Pottiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Pottiaceae/Uleobryum/
Ulex,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Ulex/
Ullucus,Basellaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Basellaceae/Ullucus/
Ulmus,Ulmaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Ulmaceae/Ulmus/
Ulota,Orthotrichaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Orthotrichaceae/Ulota/
Umbellularia,Lauraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lauraceae/Umbellularia/
Umbilicus,Crassulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Crassulaceae/Umbilicus/
Umtiza,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Umtiza/
Uncaria,Rubiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Rubiaceae/Uncaria/
Uncarina,Pedaliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Pedaliaceae/Uncarina/
Uncifera,Orchidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Orchidaceae/Uncifera/
Uncinia,Cyperaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Cyperaceae/Uncinia/
Unclejackia,Brachytheciaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/B/Brachytheciaceae/Unclejackia/
Ungernia,Amaryllidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Amaryllidaceae/Ungernia/
Ungnadia,Sapindaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Sapindaceae/Ungnadia/
Ungulipetalum,Menispermaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Menispermaceae/Ungulipetalum/
Unigenes,Campanulaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Campanulaceae/Unigenes/
Uniola,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Uniola/
Unona,Annonaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Annonaceae/Unona/
Unonopsis,Annonaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Annonaceae/Unonopsis/
Unxia,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Unxia/
Urananthus,Gentianaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gentianaceae/Urananthus/
Uranthoecium,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Uranthoecium/
Uraria,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Uraria/
Urariopsis,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Urariopsis/
Uraspermum,Apiaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apiaceae/Uraspermum/
Urbananthus,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Urbananthus/
Urbanisol,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Urbanisol/
Urbanodendron,Lauraceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Lauraceae/Urbanodendron/
Urbinella,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Urbinella/
Urceocharis,Amaryllidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Amaryllidaceae/Urceocharis/
Urceola,Apocynaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Apocynaceae/Urceola/
Urceolina,Amaryllidaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Amaryllidaceae/Urceolina/
Urelytrum,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Urelytrum/
Urena,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Urena/
Urera,Urticaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Urticaceae/Urera/
Urginea,Asparagaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Asparagaceae/Urginea/
Uribea,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Uribea/
Urmenetea,Compositae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Compositae/Urmenetea/
Urobotrya,Opiliaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Opiliaceae/Urobotrya/
Urocarpidium,Malvaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Malvaceae/Urocarpidium/
Urochlaena,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Urochlaena/
Urochloa,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Urochloa/
Urochondra,Poaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Poaceae/Urochondra/
Urodon,Leguminosae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Leguminosae/Urodon/
Urogentias,Gentianaceae,Accepted_genus,http://www.theplantlist.org/1.1/browse/A/Gentianaceae/Urogentias/
